"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"8600000US93624","ZCTA5 93624","316","53","2.5","3.1","0.6","1.0","27.5","9.4","28.2","10.7","19.3","8.2","11.7","7.1","8.5","6.9","1.6","2.3","0.0","10.5","0.0","10.5","33600","1447","38372","4841","28.8","(X)","(X)","(X)","(X)","(X)","271","56","6.6","8.4","4.1","4.0","26.6","10.5","29.5","11.9","15.1","8.1","11.4","8.1","4.8","4.8","1.8","2.7","0.0","12.1","0.0","12.1","32031","3095","34750","4468","(X)","(X)","27.3","(X)","(X)","(X)","190","49","0.0","16.8","1.1","1.7","36.3","14.2","33.2","15.5","16.3","11.3","12.1","9.1","1.1","2.3","0.0","16.8","0.0","16.8","0.0","16.8","32622","2526","N","N","(X)","(X)","(X)","(X)","(X)","(X)","45","26","8.9","16.9","0.0","45.9","33.3","29.4","28.9","26.1","28.9","35.3","0.0","45.9","0.0","45.9","0.0","45.9","0.0","45.9","0.0","45.9","26750","6458","26642","6543","(X)","(X)","(X)","(X)","6.7","(X)"
"8600000US93625","ZCTA5 93625","2058","157","5.3","3.3","8.8","3.3","17.4","4.9","10.2","4.2","13.0","4.3","11.4","4.3","14.1","4.6","11.6","3.7","5.4","3.2","2.9","2.0","42250","13120","68537","9912","40.6","(X)","(X)","(X)","(X)","(X)","1593","121","4.8","3.9","8.0","4.2","15.1","5.0","9.2","4.3","11.2","4.8","11.3","5.0","18.2","6.0","13.1","4.3","5.4","3.6","3.7","2.6","60898","17487","75054","11864","(X)","(X)","39.4","(X)","(X)","(X)","968","148","2.8","3.9","3.3","4.1","8.0","4.6","6.4","4.3","15.3","6.4","11.6","5.3","18.2","6.6","19.5","6.8","8.9","5.7","6.1","4.3","85254","21696","N","N","(X)","(X)","(X)","(X)","(X)","(X)","465","129","10.5","8.5","20.9","9.8","34.8","14.6","4.7","4.3","12.9","8.6","4.5","4.6","5.4","4.5","6.2","5.4","0.0","7.2","0.0","7.2","19481","2257","31063","6206","(X)","(X)","(X)","(X)","31.8","(X)"
"8600000US93626","ZCTA5 93626","435","99","8.5","9.4","12.4","9.5","23.7","16.4","9.0","8.7","5.1","7.0","7.8","6.4","8.3","7.8","9.4","10.9","7.6","7.9","8.3","8.9","26958","36044","78019","36146","59.3","(X)","(X)","(X)","(X)","(X)","233","84","9.4","14.4","4.7","7.5","6.4","10.2","3.9","4.6","9.4","12.7","3.4","5.6","15.5","14.2","17.6","19.0","14.2","13.9","15.5","15.8","94097","41303","125019","56978","(X)","(X)","55.8","(X)","(X)","(X)","182","82","12.1","18.2","0.0","17.4","0.0","17.4","2.7","4.3","12.1","16.2","4.4","7.3","8.2","12.2","22.5","23.5","18.1","18.5","19.8","19.9","113659","46232","N","N","(X)","(X)","(X)","(X)","(X)","(X)","202","88","7.4","9.3","21.3","20.0","43.6","26.6","14.9","18.0","0.0","15.9","12.9","12.8","0.0","15.9","0.0","15.9","0.0","15.9","0.0","15.9","19014","2288","23806","5808","(X)","(X)","(X)","(X)","63.4","(X)"
"8600000US93627","ZCTA5 93627","28","31","0.0","58.2","0.0","58.2","0.0","58.2","32.1","59.4","67.9","59.4","0.0","58.2","0.0","58.2","0.0","58.2","0.0","58.2","0.0","58.2","-","**","N","N","0.0","(X)","(X)","(X)","(X)","(X)","28","31","0.0","58.2","0.0","58.2","0.0","58.2","32.1","59.4","67.9","59.4","0.0","58.2","0.0","58.2","0.0","58.2","0.0","58.2","0.0","58.2","-","**","N","N","(X)","(X)","0.0","(X)","(X)","(X)","9","13","0.0","100.0","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)"
"8600000US93628","ZCTA5 93628","73","69","0.0","35.8","0.0","35.8","0.0","35.8","0.0","35.8","0.0","35.8","65.8","44.4","16.4","34.3","17.8","29.0","0.0","35.8","0.0","35.8","66679","32129","75263","14359","64.4","(X)","(X)","(X)","(X)","(X)","73","69","0.0","35.8","0.0","35.8","0.0","35.8","0.0","35.8","0.0","35.8","65.8","44.4","16.4","34.3","17.8","29.0","0.0","35.8","0.0","35.8","66679","32129","75263","14359","(X)","(X)","64.4","(X)","(X)","(X)","73","69","0.0","35.8","0.0","35.8","0.0","35.8","0.0","35.8","0.0","35.8","65.8","44.4","16.4","34.3","17.8","29.0","0.0","35.8","0.0","35.8","66679","32129","N","N","(X)","(X)","(X)","(X)","(X)","(X)","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)"
"8600000US93630","ZCTA5 93630","5167","295","6.9","2.3","5.0","2.3","16.0","3.6","16.5","4.2","13.9","3.9","19.5","4.1","7.0","2.3","10.3","2.7","4.0","2.1","0.9","0.7","42303","6860","54242","4891","36.8","(X)","(X)","(X)","(X)","(X)","4135","204","9.4","3.4","5.1","2.8","11.2","3.7","15.2","4.7","13.5","4.0","20.2","4.4","7.9","2.7","11.8","3.2","4.7","2.5","1.2","0.8","47138","3572","57589","5623","(X)","(X)","36.0","(X)","(X)","(X)","2825","322","1.8","1.7","1.4","1.4","11.8","4.5","15.0","5.1","14.3","4.6","22.7","6.3","9.3","3.4","15.3","4.3","6.8","3.6","1.7","1.2","51497","3438","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1032","270","13.2","6.5","13.0","7.5","28.1","10.2","19.1","13.9","10.9","6.8","12.1","8.2","0.0","3.3","3.7","2.9","0.0","3.3","0.0","3.3","21500","6986","29502","4848","(X)","(X)","(X)","(X)","37.4","(X)"
"8600000US93631","ZCTA5 93631","5279","298","4.4","1.7","5.9","2.1","10.9","2.8","8.6","3.3","12.7","3.6","18.3","3.7","17.4","4.2","11.1","3.1","7.0","2.5","3.8","1.5","58381","7543","75797","5246","32.8","(X)","(X)","(X)","(X)","(X)","3973","259","4.5","2.8","3.0","2.4","7.2","2.7","8.9","3.7","11.8","3.9","18.7","4.6","19.2","5.3","14.3","4.1","7.2","2.4","5.0","2.0","68026","8859","85501","8006","(X)","(X)","32.3","(X)","(X)","(X)","3133","256","1.2","1.2","0.3","0.4","5.9","3.2","9.1","4.3","11.1","4.3","20.8","5.2","19.4","5.7","17.4","5.1","9.2","3.0","5.6","2.5","77171","8530","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1306","236","9.6","5.1","15.0","5.6","21.5","7.1","9.0","4.6","15.2","6.7","15.2","7.8","11.6","6.8","2.8","2.5","0.0","2.6","0.0","2.6","28393","9745","37223","5474","(X)","(X)","(X)","(X)","29.8","(X)"
"8600000US93633","ZCTA5 93633","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)"
"8600000US93634","ZCTA5 93634","2","3","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","-","**","N","N","100.0","(X)","(X)","(X)","(X)","(X)","2","3","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","-","**","N","N","(X)","(X)","100.0","(X)","(X)","(X)","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)"
"8600000US93635","ZCTA5 93635","11193","434","6.2","1.7","6.6","1.8","13.1","2.5","13.2","2.4","16.3","2.5","20.6","2.8","10.2","1.8","9.4","1.7","2.2","1.0","2.0","1.2","45056","2921","57279","3809","38.6","(X)","(X)","(X)","(X)","(X)","9058","360","7.7","2.0","5.4","2.0","10.6","2.4","12.7","3.0","16.5","3.1","21.1","3.1","10.8","2.2","10.4","1.9","2.4","1.0","2.3","1.3","46608","3981","59745","4329","(X)","(X)","38.6","(X)","(X)","(X)","6203","375","2.2","1.5","4.1","1.9","6.8","1.9","11.8","3.6","17.0","3.7","24.8","4.1","13.9","3.0","14.0","2.8","2.8","1.4","2.5","1.6","58110","5357","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2135","291","10.9","4.8","12.9","5.4","21.5","8.0","18.9","6.4","16.5","4.8","11.8","4.8","2.8","2.3","2.8","2.5","1.9","2.6","0.0","1.6","27416","3289","35325","5089","(X)","(X)","(X)","(X)","33.3","(X)"
"8600000US93636","ZCTA5 93636","3878","226","4.9","2.1","1.5","1.3","6.8","2.5","5.0","2.0","12.5","3.5","19.3","3.3","15.3","3.5","21.2","4.4","8.9","2.3","4.7","2.3","75160","7306","89819","6862","35.5","(X)","(X)","(X)","(X)","(X)","3082","232","5.1","2.7","0.6","1.0","3.4","1.5","3.5","1.8","12.0","4.0","19.5","3.6","17.5","4.3","22.6","4.9","10.1","2.9","5.6","2.9","81619","6721","97305","8790","(X)","(X)","31.0","(X)","(X)","(X)","2756","221","4.2","2.8","0.0","1.3","2.8","1.5","2.9","1.7","10.1","3.9","19.3","4.2","17.9","4.5","25.1","5.2","11.3","3.2","6.2","3.2","90722","11138","N","N","(X)","(X)","(X)","(X)","(X)","(X)","796","174","10.4","6.4","5.0","5.0","18.7","9.4","9.4","6.1","14.2","8.0","14.4","7.3","9.4","6.4","15.7","8.3","1.5","2.4","1.1","1.7","42850","8608","55931","10269","(X)","(X)","(X)","(X)","44.7","(X)"
"8600000US93637","ZCTA5 93637","11281","427","7.2","1.9","3.6","1.1","10.2","2.0","13.2","2.4","17.0","2.7","22.1","3.4","11.3","2.4","11.7","2.2","2.6","1.1","1.1","0.5","49121","2753","59819","3532","40.8","(X)","(X)","(X)","(X)","(X)","9097","407","5.8","1.9","2.8","1.2","10.7","2.7","12.7","2.6","16.5","3.1","23.2","3.9","11.2","2.6","13.0","2.6","2.7","1.2","1.3","0.6","50999","3046","62177","3712","(X)","(X)","42.1","(X)","(X)","(X)","6418","435","1.4","0.9","2.3","1.4","9.6","2.9","11.9","3.4","14.3","3.6","27.5","5.2","12.3","3.1","15.9","3.4","3.1","1.5","1.8","0.9","57475","4606","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2184","329","16.5","6.3","8.8","3.5","15.7","5.3","15.4","5.7","13.8","5.3","12.4","4.2","10.2","6.1","4.7","3.3","1.8","2.3","0.7","1.2","30648","3407","42312","5814","(X)","(X)","(X)","(X)","31.3","(X)"
"8600000US93638","ZCTA5 93638","11760","416","7.7","1.8","6.2","1.3","19.6","2.4","13.4","2.1","15.7","2.6","19.7","2.8","7.5","1.7","8.1","1.7","1.4","0.7","0.9","0.6","36890","1907","48128","2052","43.3","(X)","(X)","(X)","(X)","(X)","9531","395","9.5","2.1","4.8","1.5","18.9","2.9","12.4","2.5","16.6","2.9","18.2","3.0","8.6","2.0","8.7","2.0","1.2","0.7","1.0","0.6","37740","2476","48505","2263","(X)","(X)","43.1","(X)","(X)","(X)","5705","366","1.3","1.0","0.8","0.7","15.8","3.2","12.8","3.1","19.1","3.7","24.8","3.9","9.7","2.8","12.0","3.0","2.1","1.1","1.6","1.0","50252","4920","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2229","298","21.7","6.0","17.2","4.9","25.3","6.0","9.7","4.1","9.1","3.7","13.5","4.9","1.6","1.4","1.6","1.6","0.3","0.6","0.0","1.6","20095","2712","26582","3394","(X)","(X)","(X)","(X)","30.7","(X)"
"8600000US93640","ZCTA5 93640","3002","173","11.6","4.0","13.8","4.3","23.4","5.3","16.6","4.1","13.5","3.9","16.2","4.1","2.9","1.6","2.2","1.7","0.0","1.2","0.0","1.2","25741","3302","31519","2136","32.4","(X)","(X)","(X)","(X)","(X)","2397","133","18.2","4.7","7.0","3.3","22.2","6.2","19.1","4.7","13.8","4.2","13.3","4.2","3.6","2.0","2.8","2.1","0.0","1.4","0.0","1.4","26922","3397","30724","2440","(X)","(X)","30.1","(X)","(X)","(X)","1345","156","2.2","1.7","1.7","1.8","22.4","6.8","21.6","6.6","18.8","6.8","22.5","7.6","6.4","3.6","4.5","3.7","0.0","2.6","0.0","2.6","35647","2663","N","N","(X)","(X)","(X)","(X)","(X)","(X)","605","131","29.3","15.6","28.6","15.5","19.2","12.8","6.8","7.3","6.8","6.1","9.4","8.9","0.0","5.6","0.0","5.6","0.0","5.6","0.0","5.6","13737","2249","19373","5176","(X)","(X)","(X)","(X)","17.9","(X)"
"8600000US93641","ZCTA5 93641","82","47","0.0","33.2","0.0","33.2","0.0","33.2","30.5","35.9","22.0","30.8","0.0","33.2","14.6","23.5","15.9","23.4","0.0","33.2","17.1","27.0","42222","113793","104882","76942","34.1","(X)","(X)","(X)","(X)","(X)","59","48","0.0","40.1","0.0","40.1","0.0","40.1","23.7","36.3","30.5","41.7","0.0","40.1","0.0","40.1","22.0","33.5","0.0","40.1","23.7","37.3","42153","171880","121464","101119","(X)","(X)","47.5","(X)","(X)","(X)","59","48","0.0","40.1","0.0","40.1","0.0","40.1","23.7","36.3","30.5","41.7","0.0","40.1","0.0","40.1","22.0","33.5","0.0","40.1","23.7","37.3","42153","171883","N","N","(X)","(X)","(X)","(X)","(X)","(X)","23","26","0.0","64.2","0.0","64.2","0.0","64.2","47.8","52.2","0.0","64.2","0.0","64.2","52.2","52.2","0.0","64.2","0.0","64.2","0.0","64.2","-","**","N","N","(X)","(X)","(X)","(X)","0.0","(X)"
"8600000US93643","ZCTA5 93643","1151","191","6.1","3.5","6.0","3.4","17.6","8.6","12.7","7.6","10.8","5.5","29.2","9.9","9.7","7.3","4.9","3.8","1.5","2.0","1.6","2.0","48617","13882","56184","10302","36.8","(X)","(X)","(X)","(X)","(X)","761","179","5.9","4.3","0.3","0.5","12.0","8.2","13.0","9.1","16.0","8.8","32.1","12.8","10.0","9.9","6.2","5.1","2.2","3.0","2.4","3.0","54408","7719","64729","14852","(X)","(X)","34.2","(X)","(X)","(X)","630","164","3.3","3.3","0.0","5.4","8.6","8.5","15.2","10.8","15.7","9.1","32.1","13.7","12.1","11.8","7.5","6.1","2.7","3.6","2.9","3.6","56484","11389","N","N","(X)","(X)","(X)","(X)","(X)","(X)","390","125","8.5","7.2","15.6","9.8","28.2","17.4","12.1","12.7","6.4","6.3","20.3","15.4","6.7","8.7","2.3","3.6","0.0","8.6","0.0","8.6","24438","5478","37179","10225","(X)","(X)","(X)","(X)","39.7","(X)"
"8600000US93644","ZCTA5 93644","3234","289","8.3","4.8","6.3","3.2","12.5","4.7","13.6","4.7","16.4","4.4","20.8","5.3","8.7","3.6","8.1","3.3","2.4","1.9","2.9","1.8","44223","5891","56917","7634","27.3","(X)","(X)","(X)","(X)","(X)","2204","259","8.3","6.2","3.6","2.4","4.9","3.0","9.8","4.4","19.4","5.7","26.2","6.9","10.7","4.6","9.3","4.0","3.6","2.8","4.3","2.6","54630","8652","67468","10104","(X)","(X)","29.7","(X)","(X)","(X)","1707","251","7.2","6.2","2.2","2.4","5.0","4.3","7.2","4.3","18.2","6.3","28.5","8.0","12.3","5.6","10.1","4.9","4.6","3.6","4.6","2.7","60347","10070","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1030","257","8.5","6.2","13.7","8.2","27.1","13.4","21.7","10.6","9.9","7.5","13.8","7.8","4.4","5.0","0.9","1.5","0.0","3.3","0.0","3.3","25313","6760","31406","5054","(X)","(X)","(X)","(X)","22.3","(X)"
"8600000US93645","ZCTA5 93645","68","41","11.8","21.3","0.0","37.3","16.2","27.3","0.0","37.3","0.0","37.3","11.8","18.9","25.0","33.8","10.3","19.9","0.0","37.3","25.0","34.0","93529","51814","186166","175374","11.8","(X)","(X)","(X)","(X)","(X)","60","41","0.0","39.7","0.0","39.7","18.3","28.7","0.0","39.7","0.0","39.7","13.3","21.6","28.3","39.2","11.7","22.9","0.0","39.7","28.3","38.4","94118","31143","210970","197123","(X)","(X)","13.3","(X)","(X)","(X)","49","37","0.0","44.0","0.0","44.0","0.0","44.0","0.0","44.0","0.0","44.0","16.3","26.4","34.7","46.8","14.3","30.9","0.0","44.0","34.7","43.5","94926","169407","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8","13","100.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","-","**","N","N","(X)","(X)","(X)","(X)","0.0","(X)"
"8600000US93646","ZCTA5 93646","2681","203","13.6","5.4","11.2","3.5","17.7","6.1","20.5","5.7","7.2","3.5","16.0","5.5","8.0","4.1","2.9","2.2","1.3","1.0","1.5","1.5","27914","2795","40231","5059","40.0","(X)","(X)","(X)","(X)","(X)","2311","157","11.4","5.2","11.5","4.1","19.0","6.4","21.3","6.0","5.7","3.3","17.0","5.5","7.3","4.5","3.4","2.6","1.5","1.2","1.8","1.7","28477","3462","41774","5403","(X)","(X)","38.0","(X)","(X)","(X)","1487","210","7.6","6.1","5.1","3.2","16.9","7.7","26.8","8.3","8.8","5.2","19.0","6.5","5.4","3.9","5.3","3.9","2.4","1.9","2.8","2.7","32224","3431","N","N","(X)","(X)","(X)","(X)","(X)","(X)","370","140","40.8","22.6","17.6","16.3","23.2","14.5","7.8","8.6","10.5","12.0","0.0","9.0","0.0","9.0","0.0","9.0","0.0","9.0","0.0","9.0","13278","5258","15877","5308","(X)","(X)","(X)","(X)","33.5","(X)"
"8600000US93647","ZCTA5 93647","2855","141","6.9","3.9","7.8","3.8","23.5","6.2","15.1","4.6","20.2","6.3","12.9","4.2","6.2","3.1","5.4","2.4","1.8","1.4","0.3","0.4","32898","4539","42973","3623","41.0","(X)","(X)","(X)","(X)","(X)","2497","177","7.0","4.4","7.2","4.2","22.2","6.5","18.1","5.6","19.7","7.2","14.1","4.6","6.8","3.6","3.2","2.0","1.4","1.3","0.3","0.5","32748","3541","41216","4005","(X)","(X)","39.4","(X)","(X)","(X)","1675","190","3.3","3.5","5.0","4.9","24.7","8.6","15.5","6.4","18.1","7.4","18.6","6.3","7.6","4.4","4.7","2.9","2.1","1.9","0.5","0.7","38367","9045","N","N","(X)","(X)","(X)","(X)","(X)","(X)","358","139","10.9","16.3","11.7","11.4","27.7","16.1","12.0","11.3","28.2","19.4","8.1","9.6","1.4","2.0","0.0","9.3","0.0","9.3","0.0","9.3","24919","11027","29059","5966","(X)","(X)","(X)","(X)","34.6","(X)"
"8600000US93648","ZCTA5 93648","4005","217","9.1","3.1","9.0","3.0","16.5","3.9","19.1","4.4","19.7","4.2","13.3","3.4","4.3","2.1","7.6","3.2","0.6","0.8","0.8","0.7","32175","2352","42888","3728","36.1","(X)","(X)","(X)","(X)","(X)","3568","175","11.4","3.8","9.3","3.0","15.8","4.0","20.6","4.7","17.9","4.3","11.6","3.4","4.2","2.3","7.9","3.5","0.4","0.6","0.9","0.8","30980","1474","41491","3865","(X)","(X)","34.6","(X)","(X)","(X)","2323","234","4.7","2.5","8.2","4.0","15.2","5.0","20.7","6.0","19.4","5.1","13.3","5.0","6.5","3.5","10.0","4.7","0.6","0.9","1.4","1.3","35770","4709","N","N","(X)","(X)","(X)","(X)","(X)","(X)","437","127","17.4","11.9","15.1","11.7","26.8","15.5","7.6","11.3","8.9","6.9","14.2","14.0","2.3","3.0","7.8","7.5","0.0","7.7","0.0","7.7","22645","8861","33977","10228","(X)","(X)","(X)","(X)","44.2","(X)"
"8600000US93650","ZCTA5 93650","1252","161","9.4","5.9","15.4","7.1","16.8","6.7","12.6","6.0","16.0","6.1","17.8","8.2","7.3","4.4","3.8","3.9","0.8","1.3","0.0","2.8","31818","7243","39332","5110","35.4","(X)","(X)","(X)","(X)","(X)","710","125","13.1","8.8","8.9","7.2","11.8","7.4","14.5","8.5","14.4","7.6","21.7","11.8","13.0","7.2","1.3","2.0","1.4","2.3","0.0","4.8","37308","11448","42530","5646","(X)","(X)","34.2","(X)","(X)","(X)","473","117","10.4","9.4","4.7","7.1","10.6","9.1","14.4","10.8","15.9","9.1","22.8","14.4","19.5","10.4","1.9","3.1","0.0","7.1","0.0","7.1","48090","15773","N","N","(X)","(X)","(X)","(X)","(X)","(X)","542","141","4.6","5.7","24.0","14.7","23.2","11.5","12.7","8.9","18.1","11.7","10.1","8.7","0.0","6.2","7.2","8.5","0.0","6.2","0.0","6.2","23750","8555","33842","9237","(X)","(X)","(X)","(X)","34.9","(X)"
"8600000US93651","ZCTA5 93651","615","123","0.0","5.5","1.0","1.9","13.8","9.7","8.9","8.2","9.1","6.3","9.8","5.2","12.5","9.2","36.1","15.1","7.0","5.7","1.8","2.9","90179","31680","85769","11933","46.2","(X)","(X)","(X)","(X)","(X)","470","128","0.0","7.2","1.3","2.5","7.2","11.0","0.0","7.2","5.3","5.2","11.1","6.7","16.4","12.0","47.2","17.1","9.1","7.7","2.3","3.8","111250","10670","102948","12761","(X)","(X)","48.1","(X)","(X)","(X)","458","127","0.0","7.4","1.3","2.5","7.4","11.3","0.0","7.4","5.5","5.4","11.4","6.9","16.8","12.3","45.9","17.5","9.4","8.0","2.4","3.9","110000","11944","N","N","(X)","(X)","(X)","(X)","(X)","(X)","145","61","0.0","21.2","0.0","21.2","35.2","24.7","37.9","27.5","21.4","19.2","5.5","8.4","0.0","21.2","0.0","21.2","0.0","21.2","0.0","21.2","31125","5393","30087","3703","(X)","(X)","(X)","(X)","40.0","(X)"
"8600000US93652","ZCTA5 93652","73","24","19.2","15.6","17.8","14.0","16.4","11.8","13.7","17.3","8.2","8.3","16.4","11.9","0.0","35.8","8.2","6.7","0.0","35.8","0.0","35.8","22917","18280","36407","9134","42.5","(X)","(X)","(X)","(X)","(X)","51","25","15.7","23.9","31.4","23.5","17.6","14.0","0.0","43.1","23.5","17.8","5.9","8.0","5.9","9.2","0.0","43.1","0.0","43.1","0.0","43.1","16250","9932","28804","10824","(X)","(X)","35.3","(X)","(X)","(X)","27","13","0.0","59.2","22.2","23.0","22.2","21.0","0.0","59.2","33.3","24.1","11.1","15.4","11.1","19.1","0.0","59.2","0.0","59.2","0.0","59.2","40625","23440","N","N","(X)","(X)","(X)","(X)","(X)","(X)","22","12","27.3","25.7","18.2","27.2","13.6","20.4","13.6","20.3","13.6","19.6","0.0","65.6","0.0","65.6","13.6","18.2","0.0","65.6","0.0","65.6","15833","17488","32995","20028","(X)","(X)","(X)","(X)","27.3","(X)"
"8600000US93653","ZCTA5 93653","498","110","6.2","5.4","3.0","2.7","5.4","4.1","18.9","14.5","21.3","9.1","13.3","5.8","5.0","3.7","20.5","10.3","3.4","2.6","3.0","3.6","46121","14142","73867","22037","39.4","(X)","(X)","(X)","(X)","(X)","391","112","3.6","3.4","2.0","2.6","5.1","4.6","21.5","17.6","14.6","8.4","14.6","7.0","5.9","4.8","25.3","12.3","3.6","3.2","3.8","4.6","61125","28685","83343","27801","(X)","(X)","45.8","(X)","(X)","(X)","285","74","0.0","11.5","1.1","1.7","3.9","5.0","9.5","7.0","16.5","9.2","16.1","8.2","8.1","6.3","34.7","14.5","4.9","4.4","5.3","6.3","76932","42097","N","N","(X)","(X)","(X)","(X)","(X)","(X)","107","40","18.7","17.8","6.5","7.8","6.5","6.9","9.3","8.9","43.0","16.4","8.4","7.5","1.9","3.9","2.8","3.9","2.8","4.2","0.0","27.3","38068","4763","37912","8706","(X)","(X)","(X)","(X)","15.9","(X)"
"8600000US93654","ZCTA5 93654","8721","391","4.4","1.3","5.8","1.4","12.4","2.4","12.6","2.4","17.0","2.4","18.0","3.0","13.7","3.0","11.1","2.4","2.8","1.1","2.2","1.2","47882","3073","61507","3408","34.5","(X)","(X)","(X)","(X)","(X)","7223","286","4.9","1.8","5.8","1.9","12.9","2.8","11.0","2.3","17.1","3.1","17.1","3.0","13.8","2.9","12.0","2.7","3.0","1.3","2.4","1.3","48093","3718","63025","3584","(X)","(X)","32.8","(X)","(X)","(X)","5576","292","2.6","1.7","5.6","2.1","10.9","2.7","8.3","2.4","16.5","3.5","19.3","3.9","15.0","3.7","14.8","3.3","3.9","1.7","3.1","1.7","57516","4517","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1498","283","8.3","3.5","10.3","4.9","16.6","5.5","20.9","7.7","16.8","6.2","12.1","5.1","9.2","6.8","3.3","2.6","1.1","1.6","1.3","1.7","31288","4012","41736","5587","(X)","(X)","(X)","(X)","34.2","(X)"
